,AAR2,ABCF1,ACAP1,ACTL8,ADAM28,ADGRF1,ADRA2B,AGPAT3,AKNA,AKR1A1,ALCAM,ALDH2,ALOX12B,ALOXE3,AMPD3,ANKLE1,ANKRD44,AP1M2,AP5Z1,APOBEC4,ARFGAP1,ARHGAP11A,ARMC3,ARSD,ASMT,ASPM,ATAD2,ATP6V1B2,ATP9B,AURKA,AVIL,BCL2L15,BCR,BET1,BHLHA15,BICDL2,BIN3,BLM,BRD9,BSPRY,BUB1,C10orf95,C11orf16,C16orf54,C19orf44,C1orf112,C1orf210,C1orf52,C20orf27,C20orf85,C2orf74,C5orf34,C6orf118,C8orf58,CALU,CARD16,CASP1,CAVIN4,CBLC,CBX7,CCAR1,CCDC127,CCDC150,CCDC152,CCDC17,CCDC170,CCDC25,CCDC6,CCNB2,CCR2,CCR4,CCR5,CCR8,CCT2,CCT6A,CD163,CD2,CD27,CD3D,CD3E,CD3G,CD40LG,CD48,CD5,CD52,CD6,CDC20,CDC25A,CDC25B,CDC42SE2,CDC45,CDC6,CDCA2,CDCA5,CDCA8,CDHR4,CDK1,CDK4,CENPF,CENPL,CENPN,CENPO,CERT1,CFAP126,C1orf194,CFAP65,CFAP74,CFAP77,CFLAR,CFTR,CHAF1A,CHCHD2,CHEK1,CHMP4C,CHMP7,CIB1,CKAP2L,CKS1B,CLDN4,CLDN7,CLIC5,CLNK,CNDP2,CNFN,CNKSR1,CNOT2,CNOT7,CNR2,CNTFR,CPVL,CRB3,CRCP,CSDE1,CSE1L,CSTF1,CTBP2,CTDSP2,CTNNBL1,CTSB,CTTN,CTTNBP2NL,CUZD1,CXCL17,CXCR3,CXCR5,CXCR6,CYBA,CYP27B1,CYP4X1,CYP7B1,CYSRT1,DACH1,DAPL1,DCANP1,DCDC2B,DDIT3,DDX27,DEK,DEPDC1,DGCR2,DHX16,DHX35,DIDO1,DLL3,DMBT1,DMTN,WDR63,DOCK5,DPAGT1,DPM1,DR1,DRC1,DRC7,DSCC1,DSG1,DTHD1,DUSP12,DUSP6,TCTEX1D4,E2F1,EEF1AKMT3,EEF1B2,EEF2,EGFR,EIF3L,ELF3,ELMO3,ELP3,EME1,ENPP3,ENTPD4,EPHB2,EPM2AIP1,EPOP,ERAL1,ERBB2,ERI1,ERICH1,ERLIN1,ESR1,ESRP2,ETV4,EXOC3,EYA2,EYA4,EZH1,FADD,FAF1,FAHD2B,FAM209A,FAM209B,FAM219A,FAM24B,FAM32A,FAM81B,FANCD2,FASLG,FBH1,FBXO17,FBXO25,FCGR2A,FCGR3A,FCRL6,FDFT1,FAM160B2,FKBP9,FLT3,FOCAD,FOLR2,FOXM1,FRMPD2,FRS2,FUOM,FUT10,FUT2,FUT3,FUT6,FZD7,GAL,GARS1,GATAD1,GCHFR,GJC1,GLTP,GMIP,GNAI3,GNB3,C10orf99,GPR171,GPR174,GPR18,GRB7,GRHL2,GSR,GTF2E2,GTPBP4,GZMH,GZMK,GZMM,HASPIN,HEXIM2,HKDC1,HMGA2,HMGB2,HORMAD1,HOXA1,HOXA10,HOXA11,HOXA2,HOXA3,HOXA4,HOXA5,HOXA6,HOXA7,HOXA9,HOXC10,HOXC11,HOXC4,HOXC5,HOXC6,HOXC8,HOXC9,HOXD13,HPS6,IDH3B,IFT20,IFT52,IGDCC4,IGF1,IGF2BP1,IGF2BP2,IGF2BP3,IK,IKZF2,IL12B,IL2RB,IL5RA,INPP4A,INSL3,INTS10,INTS5,INTS9,IPCEF1,ITGAL,ITGB7,KCNMA1,KCNRG,KCTD11,KCTD9,KDELR2,KDELR3,KDF1,KDM7A,KIF13B,KIF14,KIF15,KIF23,KIF2C,KIF4A,KLHL9,KLRB1,KPNA2,KRT1,KRT10,LARP4B,LCN2,LDLRAD1,LEPROTL1,LIME1,LIPG,LPXN,LRFN1,LSR,LTB,LTO1,LY9,LYN,MAB21L4,MAD2L1,MAD2L2,MAK16,MAP3K19,MAP4K1,MAP6D1,MAP7D3,MARCHF9,MARCKS,MBD2,MCM10,MCM6,MCPH1,MDM2,MED10,METTL1,METTL5,MFHAS1,MFSD14A,MIEN1,MIPOL1,MITD1,MKNK2,MLH1,MLLT3,MON1B,MORN5,MPP1,MPV17L,MRGBP,MRM2,MRPL36,MRPS17,MRPS27,MS4A4A,MS4A6A,MS4A7,MS4A8,MSL1,MSR1,MTBP,MTHFD2,MUC16,MUC20,MUC4,MUC5B,MYBL2,MYBPC2,NADK2,NAT1,NCAPG,NCAPH,NCCRP1,NDC80,NDUFS6,NEK2,NEMP1,NKAIN1,NLRC3,NLRX1,NME8,NOP56,NOXO1,NPEPL1,NPM2,NRAS,NRM,NUDT1,NUDT18,NUF2,NUP107,NUSAP1,ARMC4,OLAH,ORC1,ORMDL3,OS9,OSER1,OVOL2,P2RY10,PAM,PARP8,PBX4,PCDH7,PCM1,PCMT1,PDCD1,PDCD6,PDRG1,PDZK1IP1,PER2,PFDN4,PGR,PIGR,PIMREG,PINX1,PLA2G4D,PLEKHA2,PLEKHG7,PLK1,PNPLA1,PNPT1,POLDIP2,POLL,POLR3D,PPFIA1,PPP2R2A,PPP5C,PRC1,PRELID3B,PRKCQ,PRR29,PRRG2,PRSS22,PRSS27,PRSS8,PSMA7,PSMB10,PSMD3,PSRC1,PSTPIP1,PTCD2,PTK2B,PTN,PTPRCAP,PTX3,PXDC1,R3HCC1,RAB25,RAB36,RACGAP1,RAD51,RAD54L,RAE1,RAI2,RASAL3,RASGEF1B,RBBP8NL,RBMXL1,REEP4,RHEX,RIIAD1,RILPL1,RNF114,RNF144B,RNF222,RP9,RPAP3,RPL3,RPS6KA1,RSPH14,RSPH4A,RSPO1,RTEL1,S1PR4,SAE1,SARAF,SBSN,SCEL,SCNN1A,SCUBE1,SDF2,SDHA,SEC61G,SELENOP,SERPINB1,SGO2,SHCBP1,SHOX2,SIGLEC1,SIKE1,SIT1,SKA3,SKIDA1,SLAMF7,SLC18A2,SLC25A21,SLC35E3,SLC39A2,SLC40A1,SLC4A5,SLC6A20,SLFN12L,SLPI,SNRPA1,SNRPD1,SNRPG,SNTN,SNX20,SORBS2,SPAG5,SPC24,SPC25,SPINT2,SPN,SPRED2,SPRY4,SQOR,SRPRA,ST14,ST6GALNAC1,STAC,STARD3,STAT4,STAU1,STMN1,STT3A,STX18,STX19,SUN1,SYK,SYTL1,SYTL3,TACR1,TAF4,TAGAP,TBC1D10C,TBC1D31,TCF19,TCF25,TENT5C,TESPA1,TEX19,THEM5,THEMIS,TIFAB,TIRAP,TKFC,TLR3,TMED6,TMEFF1,TMEM106A,TMEM184A,TMEM190,TMEM199,TMEM203,TMEM243,TMEM248,TMEM79,TNFAIP6,TNFRSF10A,TNFRSF10B,TNIP1,TOGARAM2,TOM1,TOP2A,TPRKB,TPX2,TRIB3,TRIM35,TRIM8,TRIP13,TRMT9B,TSFM,TSPAN31,TTC7B,TTC9,TTI2,TTK,TTLL10,TUBA4B,TUBB,TYW1,UBASH3A,UBE2C,UBXN8,UCKL1,UQCC1,USP1,USP54,VKORC1L1,VPS37A,VWA3A,WBP1L,WDHD1,WDR62,WDR70,WDR76,WRN,WWP2,XKRX,XPO5,XPO7,YEATS4,YTHDF1,YWHAB,ZBBX,ZFP64,ZGRF1,ZNF311,ZNF385B,ZNF395,ZNF516,ZNF622,ZNF772,ZNF831,ZNHIT6
ACH-000352,0.05924967995593348,-1.1657920183251393,-0.11153200949963445,0.009107408573003753,-0.020509986070827102,0.01874772123239886,-0.004861913287033087,-0.06389779991909411,-0.20374605914656818,0.11755968568222133,0.0020316065386334348,0.013761772720740289,-0.12621921494519892,-0.1045878210767984,-0.052982949837864605,-0.2203098553765707,-0.004284269384704711,0.017225208446988646,0.045505501029139826,-0.12568575128719572,-0.03721553282212469,-0.43068894250791057,0.017159755256934292,0.23224934009804035,,-0.5682394053823415,-0.21759176607902983,0.190283628459611,-0.07796075750530204,-1.25623904723827,-0.0007469781068203118,-0.11763430530839175,-0.08067859803462762,-0.5149138020909525,0.0034667993074746217,-0.24032713472018635,0.22995004786893455,-0.14019305421360723,-0.21661157462901554,0.047853168496549955,-0.7792696059320158,,0.30502181240853515,0.16649859698730124,-0.13992471450066238,-0.06082643366120909,0.0047039386622586415,-0.12951759895357426,0.021017163725205897,0.14315031158296637,,0.06477783599708707,0.03944152297909741,0.02444510733303426,0.09868277058038644,0.02741015917318223,-0.03070790107420701,-0.02754932440381227,-0.19004386159247136,0.01151355976599943,-0.8056633882872283,0.08390985661443934,-0.043868656043866215,0.07938457407618676,-0.13219077174046123,0.12488526889906879,-0.17536033718729074,-0.06681102804210262,-0.2746808493405989,0.1427472011040949,-0.10888196372186279,0.0929559277536611,0.23518513863297652,-1.3672384269172508,-1.7213579889278015,-0.01073113897874138,-0.2245965022559882,-0.028691046729565177,-0.2499215561727473,0.1374412984027626,0.150048304330975,0.016400068715578003,-0.09796213769236574,-0.20138651030063684,-0.05169882010339395,-0.07571539547901206,-2.1523512712026274,-0.12192424933158275,-0.173636673303109,0.013161499777945191,-2.4374422713652812,-1.7477345701412268,-0.23809275366403115,-0.30607485768872567,-1.3446306923372378,-0.008665764950375271,-1.9265656207111848,-1.7604252412557735,-0.2978394480173858,-0.7469738636016118,-1.4861562574654512,-0.06464293777980934,-0.04768461981038611,-0.060553279555350045,-0.06217382646310174,0.12483350231914722,,-0.2829051239254846,-0.8012307575828846,0.07964202640443921,-1.1553228471718489,-0.580902739004062,-1.665744546909227,-0.008512561390348408,-0.3722873350598714,-0.0036346654628262934,-0.5014626847667853,-0.9795054551237398,-0.017589038156248137,-0.10246781896330064,0.07975111397326229,-0.08043384238622613,-0.028012793834553053,-0.23353129413262996,-0.1814060963248707,-0.4059718610212642,-0.4854746415897438,0.08935548434828808,-0.018410726933419448,0.03358295622882623,0.15958463746570864,-1.4052956013403493,-0.35687248457846454,-2.212610147321614,-0.5396735823938745,-0.30134820389238315,-0.09838254338609734,-1.1884828598927162,0.17016632031090184,-0.3203267466621136,-0.13648097249246197,-0.051387432967055266,0.021459788430550266,0.06465040756926836,0.1076517488045987,0.08150520412792973,0.015350709666390683,-0.2783782174899107,-0.11062771338446832,0.18326241906213883,-0.247373983920617,-0.17306669719467205,-0.04234075532965265,-0.1166070054357794,-0.12854611211979894,-0.1016687823851907,-0.9323197830087411,0.18227399441326533,-0.023902920975127084,-0.1582142518347092,-1.32965415132721,-0.22288981177331393,-0.47994524004175915,0.1086641367229439,0.11891154093170117,0.02369190219880374,-0.3948685466590305,-0.11869786650227636,-0.593528351539628,-0.13440678798642153,-0.8931879517455743,-0.07729880699423394,-0.048229535963478044,0.003973206496244497,-0.11910674673403493,-0.08881739635785056,-0.24844296323069798,0.06426196299371069,0.024113962225926072,-1.6988325374522981,-0.37551230457805995,-0.6309097912304928,-2.8280142600992666,-0.1329419616922229,-0.5203829624859176,-0.04428837734258614,-0.13707340629622566,-0.9038844553823775,-0.03645303524914908,-0.18033409198229236,0.018816305004744228,0.054405773925115884,-0.13098214071105263,-0.29620737808117237,-0.3639252911249494,-0.03626888928991023,0.028256100820079698,0.24797785456995725,-0.07624547955550952,-1.7225084172076097,0.011672792994988496,-0.13594600735496512,-0.6606977367306586,0.03947090865773436,0.08168959435755838,-0.062173985547414753,-0.39827817916445213,-0.11451370490389308,-0.2257012454727781,0.10878418253764016,-0.06153609324200256,-0.11569606311300384,0.08474715180735945,-0.6444626071973658,0.07948487342484102,-0.17234625008316756,0.09316868369095002,0.052818272556054285,-0.0979688312609536,0.041160741894110495,0.033705541867181436,0.15351139731617452,-0.05553557982392778,-1.0774876884488647,0.14174311370862822,-0.0778228236361152,-0.07059023252117927,0.05679129139810225,,-0.05203161517127827,-0.047251585830498814,-0.3356646824185437,0.13203137293363235,0.2561501937626462,0.04279434308129241,0.19590122007366634,0.1605385790618431,0.11129225185506153,-0.0653473077762319,-1.544409156690819,-0.0569625129328305,-0.004731646539058006,-0.17477279383279626,0.019406747291623255,0.08572357978948644,-0.01924094808348123,-0.09861756852851017,0.1409112498793192,0.10253079109536128,0.045449814345373374,-0.04000676842730527,0.05175177362539683,-0.4615844522803844,0.11357343931408119,-1.394211059185623,-2.3474954451972194,-0.40590231424570367,-0.1267121928111565,-0.024904011461518737,-0.022934767677749504,-0.17940027679475073,-0.05014786187483398,0.16656654703159415,0.1995282643192175,-0.13549707896915564,0.004072736462603407,0.1832983554802621,-0.13386509852361242,-0.011675569261216268,0.06256840408881151,0.15580353522741697,0.09377383992753541,-0.19294785661511904,0.03224451153898539,-0.05598821929261588,-0.21272539919243172,-0.17569667465596925,-0.3354909937524867,-0.2837244169082847,-0.2647623528984886,-0.1186083611166019,-0.39838736181439727,-0.3016549460981878,-0.010952959072078355,-0.11340837241484183,0.04380312072342893,0.04859586194898025,-0.19292224055294893,-0.15066255627040656,-0.004798124468964021,-0.1842945492697042,-0.1500444696967132,-1.5513592729121441,0.11083243005371103,0.2301011091634925,0.0562821161095236,0.12691148384639228,-0.17170713549120886,0.015158418319991866,-1.247184231599372,-1.3264251229247508,-1.7414787483911411,-0.01305333729928719,-0.05108703369653966,-0.07667689052493093,0.06475589439986243,-0.003762293878202233,0.022253705556915852,-0.06774843350531018,-0.15680325014778393,0.0610859566944157,-0.04361597464896078,-0.1366954674525176,-0.18286399151756633,-0.4288339311644782,0.05474458385466974,-2.005750877498215,-0.22756481197618023,-0.5838732817981217,0.051039394370702554,0.053083585510665686,-0.33367892735963534,-0.2398734059890785,-0.17551497050503104,-0.6702693167770376,-0.0685744503037124,-0.12348991945632405,0.15103536175753296,0.11401220078344627,-0.14865612846751283,0.015350939275892025,0.02259145919761965,0.09410272889136265,-0.02429869309056394,-1.4115371464787376,-0.14381076034953597,-0.061450464506612026,0.033482110723034426,-1.593629725843533,-0.5480916449508715,-1.7049488444463907,0.05500659868642074,0.12215701240874138,0.03334784768670891,-0.1052266611088394,-0.3587211790791753,0.014305372418330298,-0.29279183960733846,-0.38466686952945656,-0.92904590560521,-0.23178187539450928,-0.3502617971438006,-1.0680155946372643,-0.4416643884667415,-0.25275851897957774,0.0266387057620638,0.041399104923253036,-0.08354616138226609,-0.038022674466773446,-0.0787367047000222,-0.14132218305986705,-0.020256491672069915,-0.06916897484859733,0.10629823922641998,-0.10228696449391902,-0.011956066862691229,-0.01129000966855978,-1.2491318454378084,-0.29868517896288405,-0.6034924251977685,-0.3269219563060548,-0.4900255584319804,-0.06195291744497795,-0.32850852278588044,-0.09907790363069868,-0.039535020172374626,-0.34341552510881995,0.0796738205816602,-1.6555480994381544,0.11957152605108395,-0.09333682263072537,-0.35907037298815986,0.03808161171233739,-0.08789047598277931,-0.030582248213278707,-0.11456722193951416,0.17336002260319955,0.11704810625749394,-1.4783010359983075,-1.0638837195147266,0.0855846176345747,-1.8430808518547577,0.0025866040365661175,-0.004517222720320395,0.08267137275503864,-0.08001901311026223,,0.03699855369488632,0.02487573602611026,-1.8089696964162234,-0.008647131115455745,0.036733119802088196,0.04239973591384143,-0.1296289057879932,-0.16886019342939912,0.05770075585173852,,-1.3722482219295529,-0.8653315015001208,-0.22210224175562024,0.004645493207055408,0.21069678813404857,-0.9367838364007103,-0.006360205451666323,-0.23558226717770567,0.05367217571316504,0.06348926858794683,-0.07471192091140874,0.04278243191754335,0.002237985187850549,-0.11271826301722429,0.11822939606106313,-0.07926710520863636,-0.22041042797484742,-0.05762356549467394,-0.43481872228101914,-1.3885703384993375,-0.2936122239404138,-0.18504478809679478,-0.18661198712509694,0.032243554910328015,-0.1902800536817849,-0.05512640994028192,-0.09038657210374546,-0.1683143366821071,,-0.030012527694708822,-2.146981345622629,-0.03482274446243724,-1.1862895377721758,,-0.1097032413279454,-1.0756190079210206,-0.19332066929333114,0.010411285295293893,-0.02712376377926544,-0.6507255514451232,-1.947960141547645,0.07079042237086003,0.10430623513426632,0.12764840975443212,0.007920103003969928,-0.03707243508333921,0.05365665991269338,-2.01122075234082,-0.022914757871427258,-2.0171688312885023,-0.12323892097888214,-0.03186334954280939,-0.059792739432640685,0.1591891678536831,-0.0176724303484388,-0.010219538394860748,0.2993548721077578,0.1892547303693004,0.05380093575238076,-0.015090388068499994,,-1.4699433265464639,-1.3878155579187839,-0.04967236855097841,-1.20398266266282,0.021746789912838668,-0.12022662005141949,-0.03919911154014494,-0.05610550883485042,-0.8318263942299958,0.06292425535907477,-0.09265802925527755,0.10397140238564143,-0.1757873442048778,0.08359103508770857,0.17623546183381528,-0.021360480858573172,-0.09001682102962508,-0.8845477074883452,-2.358690214412784,-0.10179538502116613,-0.21498312359734384,0.13774205615561919,0.05440292211175837,-0.27476126266624096,-0.08897604281464039,-1.5602765872026565,-0.01308435218457547,0.0269798598266039,0.039265831139936314,-0.029263319652992975,0.031184385190086494,-0.20304488274753546,-0.3501518955773924,-1.1396931974811486,0.017326495961667597,0.05887361173396312,-0.057126317766701684,-0.17096755206412984,0.1702395029040333,0.0070781467229456985,0.03680640303868297,-0.07237896714879467,-0.7676346027855764,-0.017339762511214125,-0.10968475277118496,0.083465159958438,0.02967473107423374,-0.028546321877423397,-0.1436007193633051,0.16902592848211986,-0.3351630519728062,-0.04742698511536156,0.03241402805749398,0.04388985155545589,-2.6301672483504057,-2.913769229448867,-1.4149689938438559,-0.11875918140884839,-0.0013518855103637553,0.15692549962306787,-0.5153734441912328,-2.5160728229546976,-1.8560582480252201,-0.18385978557698868,-0.04591068889972938,0.1262083801754193,-0.01038080980212698,-0.05382221888297073,-0.5765916457074522,0.11422054113611738,-0.36296691959973737,0.0442926299764738,-0.08771244669224247,-0.08289160317398796,-0.21743544907606577,-0.2953272344543606,0.03625717690686317,-1.1633630435075715,0.05532399602303327,0.06675996784366432,-0.04450546385047136,0.10325159463240542,0.09423507677548636,-0.0606088319936206,-0.22155107814197272,-0.02761520972917189,-0.3321483741129592,-0.15176187346138975,-0.14744355510831467,0.21169856878872875,-0.03208885218202836,-0.1173219554903123,-0.23149636933711967,-0.12319651572814526,-0.02673167369234554,0.056235807516552216,0.13131149974783946,-0.23875630644572454,0.19192569946350482,-0.07854211893403165,0.16020844186518615,-0.11736763997425084,-0.0695602430743702,0.03674112320356466,-0.08208280329615703,0.37441788782770874,-0.08344316217760599,-0.08077724914023397,-0.05589392675131064,-0.10015848340859873,0.040480116939596536,0.228795421950164,0.11969331981170878,0.09325136074117509,-0.1721974257449768,-2.313816443058247,-0.4966924863672947,-1.5007711476399757,0.0782965238146018,0.12987089437484994,-0.0904225226012918,-0.14854413792914406,0.08585168365094274,-0.3044303123651741,-0.14892976999506874,0.11514530965092097,-0.046121353260247064,-1.4591389453898294,-0.8077113705512017,0.1107492067316938,,-2.0107786386610322,0.11805712841174429,0.0919819886271949,-0.7247348423035229,,0.16019918424542753,-0.05707548722518546,-0.3619650427159045,-0.10109666061574779,-0.14067324111159954,-1.1831524866363896,0.007747428535821655,-0.1081059421509034,-0.9881764718781816,-0.23336278697210502,,-0.2889851564771738,-0.15721750053604008,-0.12626289471723623,-0.10705681110883868,-0.5770331102784027,-0.16765829311687203,-0.6161118134483603,0.1708083845373316,0.157678901841665,-0.04002350364928531,0.1370517759816247,-0.2938191388419119,0.028057844422209405,0.23151160663722126,-0.08110404072037852,,-0.1528796296535924,0.097260428572136,-0.03033760663236361,-0.5935501749936126
